Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,Margin,Ship Days,Order Returned,Shipping TAT
5066,IN-2018-69527,10/31/2018,11/2/2018,First Class,JG-15805,John Grady,Corporate,Jodhpur,Rajasthan,India,Central Asia,FUR-CH-10002631,Furniture,Chairs,"Office Star Bag Chairs, Black",106.02,2,0,9.54,212.04,50,2,No,First Class
5067,IN-2018-23649,7/23/2018,7/27/2018,Standard Class,HA-14920,Helen Andreada,Consumer,Albury,New South Wales,Australia,Oceania,TEC-AC-10002688,Technology,Accessories,"Memorex Memory Card, Bluetooth",368.172,4,0.1,147.252,1472.688,75,4,No,Second Class
5068,ID-2015-23586,5/9/2015,5/11/2015,Second Class,MC-18100,Mick Crebagga,Consumer,Adelaide,South Australia,Australia,Oceania,FUR-TA-10000073,Furniture,Tables,"Lesro Coffee Table, Adjustable Height",533.799,3,0.3,-144.891,1601.397,66.66666666666666,2,No,First Class
5069,IN-2018-51628,5/19/2018,5/22/2018,Second Class,SR-20740,Steven Roelle,Home Office,Brisbane,Queensland,Australia,Oceania,FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",987.957,3,0.1,43.857,2963.871,66.66666666666667,3,No,Second Class
5070,IN-2018-26533,5/14/2018,5/18/2018,Second Class,VM-21685,Valerie Mitchum,Home Office,Chaozhou,Guangdong,China,North Asia,OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",50.04,3,0,22.5,150.12,66.66666666666667,4,No,Second Class
5071,IN-2018-62233,11/24/2018,11/28/2018,Second Class,DK-13090,Dave Kipp,Consumer,Gold Coast,Queensland,Australia,Oceania,OFF-BI-10004105,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",82.296,3,0.1,16.416,246.88800000000003,66.66666666666667,4,No,Second Class
5072,IN-2017-56794,4/6/2017,4/10/2017,Second Class,ES-14080,Erin Smith,Corporate,Perth,Western Australia,Australia,Oceania,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",826.2,2,0.1,27.54,1652.4,50,4,No,Second Class
5073,IN-2018-48079,12/2/2018,12/6/2018,Second Class,SS-20590,Sonia Sunley,Consumer,Perth,Western Australia,Australia,Oceania,OFF-PA-10001968,Office Supplies,Paper,"Eaton Computer Printout Paper, 8.5 x 11",55.242,2,0.1,15.342,110.484,50,4,No,Second Class
5074,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-CH-10000117,Furniture,Chairs,"Novimex Steel Folding Chair, Black",116.508,2,0.27,-14.412,233.016,50,4,No,Second Class
5075,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-EN-10001958,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",45.633,7,0.47,-31.017,319.43100000000004,85.71428571428572,4,No,Second Class
5076,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,TEC-CO-10003353,Technology,Copiers,"HP Personal Copier, High-Speed",154.3374,2,0.37,-88.2426,308.6748,50,4,No,Second Class
5077,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-FU-10002459,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",160.089,5,0.27,-32.961,800.4449999999999,80,4,No,Second Class
5078,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-FA-10000197,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",38.3985,5,0.47,-3.0015,191.9925,80,4,No,Second Class
5079,ID-2015-37271,8/27/2015,8/31/2015,Standard Class,SD-20485,Shirley Daniels,Home Office,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",22.419,5,0.47,-0.531,112.095,80,4,No,Second Class
5080,IN-2018-57571,12/15/2018,12/16/2018,First Class,DB-13210,Dean Braden,Consumer,Bendigo,Victoria,Australia,Oceania,FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",481.815,5,0.1,176.565,2409.075,80,1,No,First Class
5081,IN-2015-33652,1/3/2015,1/9/2015,Standard Class,DP-13390,Dennis Pardue,Home Office,Kuching,Sarawak,Malaysia,Southeast Asia,TEC-CO-10000594,Technology,Copiers,"Hewlett Fax and Copier, Laser",192.87,1,0,50.13,192.87,0,6,No,Standard Class
5082,IN-2017-34506,10/13/2017,10/18/2017,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Chennai,Tamil Nadu,India,Central Asia,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",98.22,2,0,34.32,196.44,50,5,No,Second Class
5083,IN-2017-60504,9/7/2017,9/9/2017,First Class,DM-12955,Dario Medina,Corporate,Zhengzhou,Henan,China,North Asia,OFF-FA-10004398,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",129.06,9,0,64.53,1161.54,88.88888889,2,No,First Class
5084,IN-2017-60504,9/7/2017,9/9/2017,First Class,DM-12955,Dario Medina,Corporate,Zhengzhou,Henan,China,North Asia,TEC-PH-10000896,Technology,Phones,"Cisco Signal Booster, VoIP",759.6,5,0,258.15,3798,80,2,No,First Class
5085,IN-2015-45552,10/19/2015,10/24/2015,Standard Class,JL-15130,Jack Lebron,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-CH-10004863,Furniture,Chairs,"SAFCO Swivel Stool, Black",241.6446,2,0.27,69.5046,483.2892,50,5,No,Second Class
5086,IN-2017-19645,11/12/2017,11/17/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,TEC-CO-10000172,Technology,Copiers,"Hewlett Ink, Digital",186.8832,2,0.37,8.8632,373.7664,50,5,Yes,Second Class
5087,IN-2017-19645,11/12/2017,11/17/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,OFF-ST-10003159,Office Supplies,Storage,"Smead Trays, Single Width",201.3165,5,0.17,2.4165,1006.5825,80,5,Yes,Second Class
5088,IN-2017-19645,11/12/2017,11/17/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,OFF-LA-10002992,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",32.7684,4,0.17,-6.3516,131.0736,75,5,Yes,Second Class
5089,IN-2017-19645,11/12/2017,11/17/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia,OFF-BI-10003582,Office Supplies,Binders,"Cardinal Index Tab, Economy",36.354,5,0.17,8.304,181.76999999999998,80,5,Yes,Second Class
5090,IN-2018-41212,6/18/2018,6/21/2018,First Class,JG-15805,John Grady,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",22.6092,4,0.17,7.8492,90.4368,75,3,No,Second Class
5091,IN-2018-41212,6/18/2018,6/21/2018,First Class,JG-15805,John Grady,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-LA-10000688,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",18.2214,3,0.47,-3.1086,54.664199999999994,66.66666666666666,3,No,Second Class
5092,IN-2018-41212,6/18/2018,6/21/2018,First Class,JG-15805,John Grady,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-FA-10000697,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",25.4718,3,0.47,-15.9282,76.4154,66.66666666666666,3,No,Second Class
5093,IN-2018-41212,6/18/2018,6/21/2018,First Class,JG-15805,John Grady,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,FUR-CH-10001684,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",523.41,5,0.27,-179.34,2617.0499999999997,80,3,No,Second Class
5094,IN-2018-41212,6/18/2018,6/21/2018,First Class,JG-15805,John Grady,Corporate,Medan,Sumatera Utara,Indonesia,Southeast Asia,OFF-AR-10004900,Office Supplies,Art,"Boston Canvas, Easy-Erase",118.0629,3,0.27,-12.9771,354.1887,66.66666666666666,3,No,Second Class
5095,IN-2015-13632,7/9/2015,7/14/2015,Standard Class,RC-19825,Roy Collins,Consumer,Kuala Terengganu,Trengganu,Malaysia,Southeast Asia,FUR-FU-10002890,Furniture,Furnishings,"Rubbermaid Frame, Durable",213.84,2,0,27.78,427.68,50,5,No,Second Class
5096,IN-2015-67637,7/7/2015,7/11/2015,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,North Asia,OFF-LA-10003381,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",19.38,2,0,9.66,38.76,50,4,No,Second Class
5097,IN-2015-67637,7/7/2015,7/11/2015,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,North Asia,OFF-AR-10000851,Office Supplies,Art,"Sanford Sketch Pad, Blue",90.96,2,0,19.98,181.92,50,4,No,Second Class
5098,IN-2015-67637,7/7/2015,7/11/2015,Standard Class,CL-11890,Carl Ludwig,Consumer,Zhaoyuan,Heilongjiang,China,North Asia,OFF-BI-10004666,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",353.22,7,0,158.76,2472.54,85.71428571,4,No,Second Class
5099,IN-2016-10013,10/18/2016,10/23/2016,Standard Class,JM-15250,Janet Martin,Consumer,Gold Coast,Queensland,Australia,Oceania,TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",2052.54,6,0.1,638.46,12315.24,83.33333333333334,5,No,Second Class
5100,IN-2016-10013,10/18/2016,10/23/2016,Standard Class,JM-15250,Janet Martin,Consumer,Gold Coast,Queensland,Australia,Oceania,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",158.571,1,0.1,-17.619,158.571,0,5,No,Second Class
5101,IN-2016-10013,10/18/2016,10/23/2016,Standard Class,JM-15250,Janet Martin,Consumer,Gold Coast,Queensland,Australia,Oceania,TEC-PH-10003348,Technology,Phones,"Cisco Speaker Phone, with Caller ID",498.528,4,0.1,171.648,1994.112,75,5,No,Second Class
5102,IN-2016-10013,10/18/2016,10/23/2016,Standard Class,JM-15250,Janet Martin,Consumer,Gold Coast,Queensland,Australia,Oceania,FUR-CH-10002091,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",492.399,3,0.1,131.229,1477.1970000000001,66.66666666666667,5,No,Second Class
5103,IN-2017-33309,10/30/2017,11/4/2017,Second Class,CL-12565,Clay Ludtke,Consumer,Harbin,Heilongjiang,China,North Asia,OFF-SU-10004306,Office Supplies,Supplies,"Kleencut Trimmer, Steel",408.3,10,0,16.2,4083,89.99999999999999,5,No,Second Class
5104,IN-2016-65894,12/1/2016,12/5/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,Rajkot,Gujarat,India,Central Asia,FUR-FU-10000422,Furniture,Furnishings,"Deflect-O Photo Frame, Black",155.7,3,0,13.95,467.09999999999997,66.66666666666666,4,No,Second Class
5105,IN-2018-31643,1/24/2018,1/29/2018,Standard Class,AH-10585,Angele Hood,Consumer,Zhuhai,Guangdong,China,North Asia,OFF-ST-10004325,Office Supplies,Storage,"Eldon Box, Single Width",20.58,2,0,8.22,41.16,50,5,No,Second Class
5106,IN-2018-31643,1/24/2018,1/29/2018,Standard Class,AH-10585,Angele Hood,Consumer,Zhuhai,Guangdong,China,North Asia,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",253.95,5,0,76.05,1269.75,80,5,No,Second Class
5107,IN-2018-31643,1/24/2018,1/29/2018,Standard Class,AH-10585,Angele Hood,Consumer,Zhuhai,Guangdong,China,North Asia,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",203.55,5,0,28.35,1017.75,80,5,No,Second Class
5108,IN-2018-31643,1/24/2018,1/29/2018,Standard Class,AH-10585,Angele Hood,Consumer,Zhuhai,Guangdong,China,North Asia,OFF-BI-10003917,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",8.82,2,0,2.64,17.64,50,5,No,Second Class
5109,IN-2015-22970,7/27/2015,8/1/2015,Standard Class,DO-13435,Denny Ordway,Consumer,Geelong,Victoria,Australia,Oceania,TEC-CO-10002057,Technology,Copiers,"Sharp Copy Machine, Color",427.68,2,0.1,37.98,855.36,50,5,No,Second Class
5110,IN-2018-48912,3/4/2018,3/6/2018,Second Class,EP-13915,Emily Phan,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",88.47,3,0,37.98,265.40999999999997,66.66666666666666,2,No,First Class
5111,IN-2016-42045,6/28/2016,7/3/2016,Standard Class,KD-16345,Katherine Ducich,Consumer,Belgaum,Karnataka,India,Central Asia,FUR-BO-10003408,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",425.7,3,0,85.14,1277.1,66.66666666666666,5,No,Second Class
5112,IN-2016-42045,6/28/2016,7/3/2016,Standard Class,KD-16345,Katherine Ducich,Consumer,Belgaum,Karnataka,India,Central Asia,OFF-AR-10003446,Office Supplies,Art,"BIC Highlighters, Water Color",44.22,2,0,0,88.44,50,5,No,Second Class
5113,ID-2017-13086,2/10/2017,2/16/2017,Standard Class,SV-20815,Stuart Van,Corporate,Gold Coast,Queensland,Australia,Oceania,FUR-TA-10000207,Furniture,Tables,"Chromcraft Round Table, Fully Assembled",2951.991,9,0.3,-632.799,26567.919,88.88888888888889,6,No,Standard Class
5114,ID-2016-54743,9/7/2016,9/11/2016,Standard Class,PS-18970,Paul Stevenson,Home Office,Singapore,Singapore,Singapore,Southeast Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",60.48,3,0,16.29,181.44,66.66666666666667,4,No,Second Class
5115,ID-2016-54743,9/7/2016,9/11/2016,Standard Class,PS-18970,Paul Stevenson,Home Office,Singapore,Singapore,Singapore,Southeast Asia,OFF-BI-10000721,Office Supplies,Binders,"Ibico Binder Covers, Recycled",42.03,3,0,1.62,126.09,66.66666666666666,4,No,Second Class
5116,ID-2016-54743,9/7/2016,9/11/2016,Standard Class,PS-18970,Paul Stevenson,Home Office,Singapore,Singapore,Singapore,Southeast Asia,OFF-ST-10003931,Office Supplies,Storage,"Smead Lockers, Blue",1388.94,7,0,208.32,9722.58,85.71428571428571,4,No,Second Class
5117,IN-2016-58978,9/27/2016,9/29/2016,First Class,BE-11455,Brad Eason,Home Office,Brisbane,Queensland,Australia,Oceania,TEC-MA-10000605,Technology,Machines,"Epson Card Printer, Wireless",764.775,5,0.1,118.875,3823.875,80,2,No,First Class
5118,IN-2016-47267,5/4/2016,5/9/2016,Second Class,PB-19150,Philip Brown,Consumer,Yangquan,Shanxi,China,North Asia,OFF-AP-10000382,Office Supplies,Appliances,"Breville Coffee Grinder, White",60,1,0,19.8,60,0,5,No,Second Class
5119,IN-2017-51152,5/2/2017,5/6/2017,Standard Class,WB-21850,William Brown,Consumer,Chittagong,Chittagong,Bangladesh,Central Asia,OFF-BI-10001867,Office Supplies,Binders,"Acco Binder Covers, Recycled",27.36,2,0,8.7,54.72,50,4,No,Second Class
5120,IN-2017-51152,5/2/2017,5/6/2017,Standard Class,WB-21850,William Brown,Consumer,Chittagong,Chittagong,Bangladesh,Central Asia,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",104.76,3,0,41.85,314.28000000000003,66.66666666666667,4,No,Second Class
5121,IN-2016-51614,6/17/2016,6/22/2016,Standard Class,MH-18115,Mick Hernandez,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,TEC-MA-10002941,Technology,Machines,"Okidata Card Printer, Red",259.47,2,0.25,34.59,518.94,50,5,No,Second Class
5122,IN-2017-26029,12/21/2017,12/21/2017,Same Day,KH-16510,Keith Herrera,Consumer,Ludhiana,Punjab,India,Central Asia,OFF-SU-10004401,Office Supplies,Supplies,"Acme Shears, High Speed",349.44,7,0,122.22,2446.08,85.71428571428571,0,No,Same day
5123,IN-2017-26029,12/21/2017,12/21/2017,Same Day,KH-16510,Keith Herrera,Consumer,Ludhiana,Punjab,India,Central Asia,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",142.02,3,0,2.79,426.06000000000006,66.66666666666667,0,No,Same day
5124,IN-2017-44936,10/26/2017,10/31/2017,Standard Class,BM-11140,Becky Martin,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-BI-10002558,Office Supplies,Binders,"Cardinal Binder Covers, Economy",10.8,1,0.1,0,10.8,0,5,No,Second Class
5125,IN-2017-44936,10/26/2017,10/31/2017,Standard Class,BM-11140,Becky Martin,Consumer,Sydney,New South Wales,Australia,Oceania,OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",1679.616,9,0.1,-149.364,15116.544,88.88888888888889,5,No,Second Class
5126,IN-2015-36711,12/14/2015,12/18/2015,Standard Class,ML-17410,Maris LaWare,Consumer,Guilin,Guangxi,China,North Asia,OFF-AP-10004168,Office Supplies,Appliances,"Cuisinart Stove, White",1609.29,3,0,241.38,4827.87,66.66666666666666,4,No,Second Class
5127,ID-2016-30635,4/15/2016,4/20/2016,Standard Class,IM-15055,Ionia McGrath,Consumer,Ulsan,Ulsan,South Korea,North Asia,OFF-FA-10003980,Office Supplies,Fasteners,"OIC Paper Clips, Metal",36.375,5,0.5,-30.675,181.875,80,5,No,Second Class
5128,ID-2016-30635,4/15/2016,4/20/2016,Standard Class,IM-15055,Ionia McGrath,Consumer,Ulsan,Ulsan,South Korea,North Asia,OFF-ST-10003931,Office Supplies,Storage,"Smead Lockers, Blue",99.21,1,0.5,-69.45,99.21,0,5,No,Second Class
5129,IN-2018-70262,9/11/2018,9/16/2018,Standard Class,CJ-11875,Carl Jackson,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-SU-10003522,Office Supplies,Supplies,"Elite Box Cutter, Serrated",170.586,6,0.1,64.386,1023.5160000000001,83.33333333333334,5,No,Second Class
5130,IN-2018-70262,9/11/2018,9/16/2018,Standard Class,CJ-11875,Carl Jackson,Corporate,Brisbane,Queensland,Australia,Oceania,OFF-AR-10001850,Office Supplies,Art,"BIC Highlighters, Fluorescent",72.684,4,0.1,2.364,290.736,75,5,No,Second Class
5131,IN-2016-48366,10/29/2016,10/31/2016,Second Class,DP-13165,David Philippe,Consumer,Shanghai,Shanghai,China,North Asia,FUR-BO-10004529,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",168.03,1,0,20.16,168.03,0,2,No,First Class
5132,IN-2015-72334,1/31/2015,2/6/2015,Standard Class,SF-20200,Sarah Foster,Consumer,Chongqing,Chongqing,China,North Asia,OFF-BI-10004181,Office Supplies,Binders,"Avery 3-Hole Punch, Clear",163.98,6,0,18,983.8799999999999,83.33333333333333,6,No,Standard Class
5133,IN-2018-72236,8/28/2018,8/30/2018,First Class,PS-19045,Penelope Sewall,Home Office,Sydney,New South Wales,Australia,Oceania,OFF-AR-10001518,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",48.492,2,0.1,17.232,96.984,50,2,No,First Class
5134,IN-2018-72236,8/28/2018,8/30/2018,First Class,PS-19045,Penelope Sewall,Home Office,Sydney,New South Wales,Australia,Oceania,OFF-FA-10004545,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",12.69,1,0.1,4.35,12.69,0,2,No,First Class
5135,IN-2018-72236,8/28/2018,8/30/2018,First Class,PS-19045,Penelope Sewall,Home Office,Sydney,New South Wales,Australia,Oceania,OFF-SU-10003897,Office Supplies,Supplies,"Stiletto Ruler, High Speed",40.176,3,0.1,6.246,120.528,66.66666666666666,2,No,First Class
5136,IN-2018-38517,7/29/2018,8/3/2018,Standard Class,JC-16105,Julie Creighton,Corporate,Shanghai,Shanghai,China,North Asia,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",342.72,7,0,13.65,2399.04,85.71428571,5,No,Second Class
5137,IN-2017-73188,11/19/2017,11/24/2017,Standard Class,JK-16120,Julie Kriz,Home Office,Melbourne,Victoria,Australia,Oceania,FUR-CH-10003580,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",266.355,5,0.1,115.305,1331.775,80,5,No,Second Class
5138,IN-2017-56227,12/13/2017,12/17/2017,Second Class,HG-14965,Henry Goldwyn,Corporate,Dalian,Liaoning,China,North Asia,FUR-BO-10004679,Furniture,Bookcases,"Safco Library with Doors, Pine",2346.84,6,0,258.12,14081.04,83.33333333333334,4,No,Second Class
5139,IN-2017-56227,12/13/2017,12/17/2017,Second Class,HG-14965,Henry Goldwyn,Corporate,Dalian,Liaoning,China,North Asia,FUR-FU-10001452,Furniture,Furnishings,"Rubbermaid Door Stop, Black",43.8,1,0,6.99,43.8,0,4,No,Second Class
5140,IN-2016-28171,12/20/2016,12/23/2016,First Class,KH-16510,Keith Herrera,Consumer,Surat,Gujarat,India,Central Asia,OFF-BI-10001326,Office Supplies,Binders,"Cardinal Binder, Recycled",85.14,6,0,21.24,510.84000000000003,83.33333333333334,3,No,Second Class
5141,IN-2016-48842,7/5/2016,7/11/2016,Standard Class,CS-12460,Chuck Sachs,Consumer,Jixi,Heilongjiang,China,North Asia,OFF-AR-10000465,Office Supplies,Art,"Sanford Markers, Blue",46.5,2,0,8.34,93,50,6,No,Standard Class
5142,IN-2016-48842,7/5/2016,7/11/2016,Standard Class,CS-12460,Chuck Sachs,Consumer,Jixi,Heilongjiang,China,North Asia,OFF-AR-10001708,Office Supplies,Art,"Boston Sketch Pad, Blue",97.2,2,0,20.4,194.4,50,6,No,Standard Class
5143,ID-2018-14892,3/20/2018,3/23/2018,Second Class,DW-13480,Dianna Wilson,Home Office,Manila,Metro Manila,Philippines,Southeast Asia,OFF-EN-10000539,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",17.721,3,0.45,-13.869,53.163,66.66666666666666,3,No,Second Class
5144,IN-2018-51950,5/16/2018,5/18/2018,Second Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",2863.35,5,0.1,858.9,14316.75,80,2,No,First Class
5145,IN-2018-51950,5/16/2018,5/18/2018,Second Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-PA-10001850,Office Supplies,Paper,"Eaton Note Cards, Premium",47.844,2,0.1,10.584,95.688,50,2,No,First Class
5146,IN-2018-51950,5/16/2018,5/18/2018,Second Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-AR-10001773,Office Supplies,Art,"Sanford Markers, Water Color",23.787,1,0.1,3.147,23.787,0,2,No,First Class
5147,IN-2018-51950,5/16/2018,5/18/2018,Second Class,JH-15820,John Huston,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",201.96,2,0.1,71.76,403.92,50,2,No,First Class
5148,ID-2018-68260,7/8/2018,7/8/2018,Same Day,AG-10495,Andrew Gjertsen,Corporate,Hyderabad,Sindh,Pakistan,Central Asia,OFF-AP-10001197,Office Supplies,Appliances,"KitchenAid Stove, Red",285.075,1,0.5,-159.645,285.075,0,0,No,Same day
